time, count
7782,5
7783,2
7784,2
7785,3
7786,2
7787,5
7788,6
7789,7
7790,11
7791,11
7792,11
7793,12
7794,10
7795,11
7796,12
7797,8
7798,8
7799,4
7800,9
7801,9
7802,6
7803,8
7804,3
7805,3
7806,5
7807,6
7808,8
7809,4
7810,1
7811,1
7812,2
7813,6
7814,3
7815,3
7816,1
7817,4
7818,4
7819,4
7820,2
7821,4
7822,2
7823,5
7824,5
7825,1
7826,2
7827,3
7828,3
7829,3
7830,2
7831,1
7832,4
7833,2
7834,2
7835,2
7836,4
7837,2
7838,4
7839,4
7840,1
7841,5
7842,7
7843,2
7844,3
7845,5
7846,7
7847,5
7848,6
7849,16
7850,12
7851,3
7852,18
7853,14
7854,2
7855,21
7856,16
7858,21
7859,16
7861,3
7862,16
7863,11
7865,2
7866,20
7868,12
7869,16
7870,15
7872,15
7873,13
7874,15
7875,13
7876,5
7877,10
7878,7
7879,9
7880,12
7881,7
7882,6
7883,8
7884,4
7885,3
7886,10
7887,12
7888,9
7889,11
7890,8
7891,6
7892,12
7893,3
7894,5
7895,20
7896,18
7897,2
7898,3
7899,27
7901,1
7902,25
7904,1
7905,24
7907,1
7908,25
7909,14
7912,21
7913,12
7915,16
7916,18
7918,13
7919,16
7920,11
7921,17
7922,2
7923,17
7924,20
7926,20
7927,16
7929,18
7930,11
7931,1
7932,19
7933,9
7934,12
7935,16
7936,17
7938,6
7939,9
7941,2
7942,13
7945,15
7946,8
7947,16
7948,9
7949,12
7950,12
7951,10
7952,12
7953,7
7954,15
7955,8
7956,14
7957,9
7958,11
7959,10
7960,12
7961,7
7962,8
7963,12
7964,11
7965,6
7966,8
7967,7
7968,9
7969,6
7970,10
7971,8
7972,13
7973,11
7974,6
7975,14
7976,13
7977,9
7978,9
7979,13
7980,16
7981,10
7983,7
7984,13
7985,12
7986,8
7987,17
7988,7
7989,4
7990,10
7991,6
7992,7
7993,12
7994,9
7995,9
7996,11
7997,9
7998,6
7999,4
8000,6
8001,6
8002,9
8003,11
8004,7
8005,6
8006,8
8007,11
8008,13
8009,20
8010,1
8011,22
8012,7
8014,21
8015,14
8017,15
8018,14
8019,12
8020,10
8021,12
8022,12
8023,6
8024,13
8025,11
8026,12
8027,12
8028,16
8029,13
8031,15
8032,13
8033,17
8035,13
8036,14
8037,9
8038,4
8039,7
8040,9
8041,6
8042,5
8043,5
8044,6
8045,7
8046,6
8047,4
8048,4
8049,3
8050,2
8051,2
8052,5
8053,3
8054,6
8055,2
8056,4
8057,3
8058,3
8060,5
8062,5
8063,4
8064,1
8065,3
8066,2
8067,5
8068,5
8069,4
8070,4
8071,7
8072,6
8073,5
8074,11
8075,9
8076,11
8077,8
8078,12
8079,7
8080,13
8081,8
8082,19
8083,8
8084,5
8085,9
8086,13
8087,5
8088,11
8089,9
8090,13
8091,13
8092,1
8093,9
8094,16
8095,10
8096,4
8097,14
8098,8
8099,5
8100,13
8101,8
8102,15
8103,9
8104,15
8105,11
8106,9
8107,16
8108,12
8109,15
8110,9
8111,7
8112,6
8113,6
8114,6
8115,7
8116,6
8117,5
8118,6
8119,2
8120,2
8121,3
8122,4
8124,2
8125,5
8126,4
8127,4
8128,7
8129,2
8130,10
8131,5
8132,7
8133,6
8134,9
8135,8
8136,15
8137,12
8138,15
8140,19
8141,25
8143,30
8146,29
8147,1
8148,1
8149,23
8150,1
8152,24
8154,1
8155,15
8156,5
8157,1
8158,17
8159,14
8161,15
8162,14
8164,10
8165,8
8166,13
8167,13
8168,3
8169,14
8170,12
8172,9
8173,16
8174,8
8175,10
8176,7
8177,14
8178,7
8179,13
8180,11
8181,11
8182,14
8183,16
8184,3
8185,9
8186,11
8187,11
8188,10
8189,12
8190,6
8191,11
8192,13
8193,10
8194,10
8195,10
8196,13
8197,11
8198,10
8199,9
8200,12
8201,15
8202,11
8203,1
8204,10
8205,13
8206,12
8207,10
8208,15
8209,12
8210,14
8211,11
8212,6
8213,5
8214,9
8215,8
8216,13
8217,9
8218,7
8219,5
8220,8
8221,2
8222,9
8223,5
8224,6
8225,3
8226,8
8227,3
8228,9
8229,7
8230,6
8231,7
8232,8
8233,3
8234,4
8235,7
8236,6
8237,4
8238,6
8239,7
8240,3
8241,5
8242,7
8243,6
8244,3
8245,10
8246,7
8247,8
8248,10
8249,5
8250,9
8251,6
8252,4
8253,10
8254,3
8255,2
8256,6
8257,7
8258,5
8259,4
8260,6
8261,7
8262,4
8263,4
8264,6
8265,1
8266,5
8267,1
8268,4
8269,4
8270,2
8271,6
8272,2
8273,3
8274,1
8275,3
8276,3
8277,1
8278,4
8279,3
8280,3
8281,3
8282,5
8283,2
8284,2
8285,6
8287,1
8288,5
8289,2
8290,5
8291,3
8292,4
8293,4
8294,3
8296,2
8297,4
8298,1
8299,2
8300,1
8301,3
8302,1
8303,1
8305,3
8306,2
8307,2
8308,3
8309,2
8310,1
8311,5
8312,1
8313,4
8314,4
8315,2
8316,3
8317,2
8318,1
8319,1
8320,2
8322,2
8323,5
8324,1
8325,5
8326,3
8327,2
8328,6
8329,3
8330,2
8332,2
8333,2
8334,3
8335,2
8336,5
8337,1
8338,2
8339,1
8340,7
8341,5
8342,2
8343,3
8344,2
8345,3
8346,3
8349,1
8350,2
8351,1
8352,2
8353,1
8354,7
8356,2
8357,2
8358,2
8359,4
8360,1
8361,4
8362,1
8363,6
8364,7
8365,2
8366,6
8367,3
8368,5
8369,3
8370,4
8371,5
8372,3
8373,5
8374,5
8375,5
8376,7
8377,5
8378,4
8379,5
8380,4
8381,4
8382,7
8383,7
8384,7
8385,6
8386,2
8387,4
8388,3
8389,4
8390,4
8391,5
8392,3
8393,1
8394,6
8395,4
8396,1
8397,3
8398,2
8399,5
8400,1
8401,6
8402,2
8403,4
8404,2
8405,3
8406,2
8407,5
8408,3
8409,6
8410,6
8411,8
8412,2
8413,2
8414,4
8415,8
8416,5
8417,2
8418,7
8419,3
8420,5
8421,3
8422,2
8423,3
8424,5
8425,4
8426,4
8428,3
8429,5
8430,1
8431,2
8432,3
8433,4
8434,2
8435,8
8436,3
8437,8
8438,3
8439,4
8440,6
8441,10
8442,2
8443,3
8444,6
8445,1
8446,3
8447,2
8448,3
8449,5
8450,1
8451,5
8452,7
8454,8
8455,2
8456,2
8457,2
8458,3
8459,4
8460,2
8461,9
8462,6
8463,10
8464,5
8465,6
8466,5
8467,4
8468,7
8469,2
8470,5
8471,7
8472,2
8473,3
8474,4
8475,2
8476,4
8477,9
8478,8
8479,4
8480,5
8481,2
8482,2
8483,5
8484,2
8485,4
8487,4
8488,6
8489,4
8490,1
8491,1
8492,2
8493,4
8494,2
8495,6
8496,4
8497,4
8498,4
8499,4
8500,4
8501,6
8503,5
8504,1
8505,6
8506,1
8508,6
8509,4
8510,3
8511,2
8512,5
8513,8
8514,4
8515,1
8516,4
8517,2
8518,2
8519,2
8520,3
8521,3
8522,4
8523,3
8524,6
8525,2
8526,2
8527,7
8528,4
8529,5
8530,6
8532,5
8533,6
8534,2
8535,3
8536,5
8537,2
8538,1
8539,3
8540,4
8541,2
8542,3
8543,4
8544,3
8545,1
8546,1
8547,2
8548,3
8549,2
8550,6
8551,1
8553,1
8554,2
8555,2
8556,2
8557,2
8558,2
8559,2
8561,1
8562,5
8563,5
8564,2
8565,2
8566,2
8567,3
8568,2
8569,1
8570,1
8571,3
8572,1
8573,5
8574,2
8575,4
8576,4
8577,2
8578,2
8579,2
8580,2
8581,6
8582,2
8583,1
8584,1
8585,3
8586,2
8587,2
8588,3
8590,2
8591,6
8592,3
8593,2
8594,4
8595,5
8596,2
8597,6
8598,7
8599,1
8600,3
8601,2
8602,3
8603,7
8604,2
8605,4
8606,3
8607,2
8608,3
8609,2
8610,3
8611,2
8612,5
8613,5
8614,2
8615,3
8616,1
8617,3
8618,4
8619,3
8620,2
8621,1
8622,7
8623,3
8624,6
8625,2
8626,1
8627,2
8628,1
8629,4
8630,5
8631,7
8632,3
8633,6
8634,3
8635,2
8636,1
8637,3
8638,5
8639,10
8640,3
8641,3
8642,4
8643,2
8644,1
8645,2
8646,4
8648,7
8649,3
8650,6
8651,2
8652,3
8653,3
8654,7
8655,6
8656,7
8657,1
8658,7
8659,3
8660,5
8661,5
8662,6
8663,7
8664,2
8665,2
8666,1
8667,3
8668,4
8669,3
8670,4
8671,3
8672,2
8673,3
8674,4
8675,3
8676,2
8677,8
8678,3
8679,4
8680,2
8681,1
8682,2
8684,2
8685,4
8686,6
8687,3
8688,2
8689,5
8690,4
8691,6
8692,3
8693,1
8694,5
8695,1
8696,3
8697,1
8698,3
8699,2
8700,4
8701,2
8703,2
8704,2
8705,3
8706,2
8707,3
8708,4
8709,3
8710,4
8711,3
8712,3
8713,2
8714,1
8715,3
8716,3
8717,2
8718,3
8719,2
8720,4
8721,1
8722,3
8723,1
8724,1
8725,3
8726,3
8727,2
8728,2
8729,2
8730,1
8731,4
8733,2
8734,2
8735,2
8736,4
8737,2
8738,1
8739,4
8740,2
8741,2
8742,2
8744,1
8745,1
8746,4
8747,2
8748,4
8749,3
8750,2
8751,2
8752,4
8754,1
8755,4
8756,1
8757,1
8758,3
8759,5
8760,4
8761,2
8763,2
8764,2
8765,1
8766,1
8767,4
8768,2
8769,2
8770,7
8771,3
8772,2
8773,8
8774,4
8775,4
8776,3
8777,2
8778,3
8779,2
8780,2
8781,7
8782,6
8783,2
8784,3
8785,3
8786,3
8787,2
8788,5
8790,7
8792,2
8793,4
8794,2
8795,4
8796,2
8797,3
8798,3
8799,4
8800,2
8801,1
8802,2
8804,4
8805,2
8806,3
8807,2
8808,1
8809,7
8810,3
8811,3
8812,5
8813,4
8814,5
8815,2
8816,1
8817,3
8818,3
8819,3
8820,2
8821,5
8822,3
8823,4
8825,2
8826,2
8827,4
8828,3
8829,3
8830,2
8831,2
8832,1
8834,4
8835,3
8836,1
8837,4
8838,2
8839,2
8840,3
8841,5
8842,4
8843,2
8844,5
8845,1
8846,1
8847,4
8848,4
8849,4
8850,1
8851,4
8852,1
8853,2
8854,8
8855,4
8856,2
8857,2
8858,2
8859,2
8860,1
8861,1
8862,5
8863,5
8864,2
8865,3
8866,2
8867,2
8868,3
8869,2
8870,2
8871,3
8872,3
8873,2
8874,8
8875,3
8876,1
8877,1
8878,3
8879,1
8880,3
8881,3
8882,1
8883,6
8884,5
8885,3
8886,2
8887,4
8888,6
8889,4
8890,4
8891,2
8892,6
8893,3
8894,3
8895,1
8896,2
8897,6
8898,7
8899,7
8900,3
8901,4
8902,4
8903,2
8904,1
8905,1
8906,2
8907,1
8908,2
8909,3
8910,3
8911,1
8912,1
8913,6
8914,1
8915,1
8916,3
8917,4
8918,1
8919,3
8920,4
8921,1
8922,3
8923,3
8924,2
8925,3
8926,3
8927,5
8928,1
8929,4
8931,2
8932,1
8933,4
8934,7
8935,1
8936,1
8937,6
8938,1
8939,5
8940,2
8941,3
8942,2
8943,2
8944,3
8945,4
8946,3
8947,5
8948,4
8949,4
8950,3
8951,1
8952,6
8953,2
8954,3
8955,3
8957,3
8958,4
8959,5
8960,3
8961,3
8962,2
8963,5
8964,1
8965,3
8966,2
8967,3
8968,1
8969,3
8970,3
8971,3
8972,2
8973,1
8974,2
8975,1
8976,1
8977,4
8978,2
8979,2
8980,4
8981,4
8982,1
8983,2
8984,2
8985,2
8986,1
8987,3
8988,3
8989,3
8990,1
8992,4
8993,2
8995,3
8996,4
8997,1
8998,3
8999,1
9000,1
9001,4
9002,3
9003,1
9004,4
9005,3
9006,1
9007,3
9008,1
9009,5
9010,2
9011,1
9012,8
9014,4
9015,5
9016,4
9017,1
9018,4
9019,1
9020,9
9021,6
9022,2
9023,8
9024,2
9025,2
9026,1
9027,1
9028,1
9030,2
9031,3
9032,2
9033,1
9034,3
9035,5
9036,5
9038,3
9039,1
9040,1
9041,2
9042,1
9043,3
9045,2
9047,4
9048,2
9050,1
9051,2
9052,3
9053,2
9054,1
9055,1
9056,2
9057,3
9058,2
9060,4
9061,2
9062,1
9064,2
9065,4
9066,1
9067,2
9068,2
9069,1
9070,2
9072,1
9073,2
9074,3
9075,1
9076,4
9077,2
9079,4
9081,4
9082,2
9083,3
9084,1
9085,1
9086,2
9087,4
9090,2
9091,4
9092,2
9094,1
9095,1
9098,4
9099,3
9100,2
9101,3
9102,3
9103,4
9104,2
9105,3
9106,1
9107,2
9108,1
9109,3
9110,2
9111,1
9112,4
9113,3
9114,5
9115,2
9116,2
9118,1
9119,1
9120,4
9121,3
9122,2
9123,3
9124,4
9125,3
9126,2
9127,2
9128,2
9129,3
9130,2
9131,3
9132,3
9133,2
9134,2
9135,4
9136,3
9137,3
9138,5
9139,4
9140,4
9141,6
9142,5
9143,3
9144,4
9145,5
9146,2
9147,7
9148,3
9149,7
9150,8
9151,10
9152,5
9153,9
9154,9
9155,13
9156,8
9157,5
9158,3
9159,8
9160,6
9161,2
9162,6
9163,8
9164,4
9165,3
9166,4
9167,2
9168,3
9169,4
9170,6
9171,1
9172,2
9173,4
9174,2
9175,5
9176,3
9177,2
9178,1
9179,2
9180,2
9181,3
9182,2
9183,3
9184,7
9185,7
9186,5
9187,7
9188,4
9189,9
9190,7
9191,2
9193,8
9194,4
9195,7
9196,6
9198,2
9199,4
9200,1
9201,4
9202,1
9203,3
9204,5
9205,4
9206,6
9207,5
9208,5
9209,3
9210,2
9211,2
9212,3
9213,2
9214,4
9215,7
9216,2
9217,5
9218,3
9220,1
9221,5
9222,1
9223,3
9224,1
9227,3
9230,2
9231,2
9232,1
9233,3
9234,2
9235,3
9236,2
9237,4
9238,1
9239,2
9240,1
9241,2
9243,1
9244,4
9245,2
9248,2
9249,3
9250,2
9252,1
9253,3
9254,6
9256,2
9258,1
9259,5
9260,4
9261,1
9262,4
9264,3
9266,1
9268,1
9269,3
9270,1
9271,3
9272,1
9273,5
9274,3
9275,2
9276,2
9277,5
9278,4
9279,1
9280,1
9281,2
9283,1
9284,1
9285,2
9287,2
9288,2
9289,2
9291,1
9292,5
9293,1
9294,4
9295,1
9296,3
9297,3
9298,2
9299,1
9300,3
9302,1
9303,3
9304,3
9305,5
9306,2
9307,5
9308,7
9309,3
9310,4
9311,3
9312,7
9313,3
9314,2
9315,4
9316,5
9317,5
9318,5
9319,6
9320,4
9321,2
9322,3
9323,4
9324,3
9325,3
9326,4
9327,3
9328,4
9329,4
9330,3
9331,3
9332,5
9333,3
9334,1
9335,4
9336,3
9337,5
9338,3
9340,2
9341,1
9342,2
9344,1
9345,2
9346,3
9347,3
9348,6
9349,1
9350,1
9351,3
9353,2
9354,6
9357,1
9358,3
9359,3
9361,3
9362,3
9363,3
9364,3
9365,2
9366,4
9367,2
9368,5
9369,3
9370,5
9371,1
9373,5
9374,3
9375,2
9376,2
9377,2
9378,6
9380,2
9381,1
9382,3
9383,4
9384,1
9385,2
9388,3
9389,1
9390,1
9391,1
9392,4
9393,3
9394,2
9396,3
9397,5
9398,2
9399,2
9400,1
9403,1
9405,3
9406,1
9407,3
9409,2
9411,2
9412,1
9413,2
9414,2
9415,2
9416,1
9417,2
9418,1
9419,2
9421,1
9423,1
9424,3
9426,3
9427,1
9429,1
9430,1
9431,3
9433,2
9434,1
9436,2
9438,5
9439,3
9440,2
9442,1
9443,2
9445,2
9446,4
9447,1
9448,3
9449,6
9451,2
9452,6
9453,6
9454,1
9455,2
9457,2
9458,4
9459,3
9460,3
9461,3
9462,4
9463,2
9464,1
9465,2
9466,7
9467,6
9468,2
9469,1
9470,2
9471,7
9472,4
9473,2
9474,3
9475,5
9476,1
9477,1
9479,1
9480,4
9481,1
9483,4
9484,4
9485,5
9486,2
9487,5
9488,2
9489,4
9490,2
9491,3
9492,2
9493,4
9494,3
9496,7
9497,2
9498,5
9499,1
9500,3
9501,1
9502,3
9503,1
9505,1
9506,2
9507,4
9508,2
9509,2
9510,5
9511,1
9512,2
9514,2
9515,1
9516,2
9517,2
9518,2
9519,1
9520,1
9521,4
9522,2
9524,1
9526,1
9527,6
9528,1
9529,2
9530,2
9531,2
9532,2
9533,5
9534,1
9535,3
9537,3
9538,7
9539,6
9541,1
9542,1
9543,3
9544,2
9545,1
9546,4
9550,2
9551,5
9552,2
9553,1
9554,2
9555,2
9556,1
9557,1
9559,3
9560,1
9561,3
9562,4
9563,1
9564,6
9565,2
9566,2
9567,3
9568,3
9569,3
9570,2
9571,1
9572,1
9573,4
9574,4
9575,1
9576,2
9577,2
9578,1
9579,1
9580,3
9581,1
9582,1
9583,2
9586,2
9587,3
9588,3
9589,3
9592,2
9593,3
9594,5
9595,3
9596,1
9597,2
9598,4
9599,3
9600,5
9601,5
9602,2
9603,2
9604,2
9605,2
9607,4
9608,2
9609,3
9610,1
9611,4
9612,1
9613,3
9614,1
9615,3
9616,4
9617,3
9618,3
9619,1
9620,3
9621,2
9622,1
9623,3
9624,2
9625,1
9626,1
9627,3
9628,1
9629,1
9630,3
9631,4
9632,2
9633,1
9634,2
9635,2
9636,2
9637,1
9638,3
9639,1
9640,5
9641,2
9642,2
9643,2
9645,2
9646,4
9647,3
9648,2
9649,1
9650,1
9651,1
9653,4
9654,2
9655,3
9656,3
9657,5
9658,5
9659,3
9660,1
9661,1
9662,4
9663,2
9664,1
9665,3
9668,1
9669,5
9670,5
9671,1
9672,2
9673,3
9674,2
9676,2
9678,1
9679,1
9680,3
9681,1
9682,2
9683,1
9684,2
9685,2
9686,5
9687,2
9688,2
9690,1
9691,1
9692,1
9693,2
9695,2
9696,1
9697,3
9698,2
9699,1
9700,2
9701,2
9703,2
9704,1
9705,3
9706,4
9707,5
9708,3
9709,1
9710,1
9711,3
9712,1
9713,1
9714,1
9715,1
9716,3
9717,3
9718,2
9719,1
9720,1
9721,1
9722,1
9723,1
9724,1
9725,2
9726,5
9727,2
9728,1
9729,2
9730,3
9732,8
9733,1
9734,3
9735,1
9736,2
9737,3
9738,5
9739,2
9740,2
9741,3
9742,2
9743,1
9744,1
9745,2
9746,2
9747,3
9748,1
9749,2
9750,3
9751,1
9753,2
9754,2
9755,2
9756,1
9757,1
9758,3
9759,4
9760,4
9762,2
9764,1
9765,2
9766,6
9767,2
9768,2
9769,1
9770,1
9771,3
9772,1
9773,1
9774,2
9776,1
9777,1
9778,5
9780,2
9781,1
9782,3
9783,1
9784,2
9785,3
9787,2
9789,1
9790,5
9791,2
9793,3
9794,1
9795,1
9796,3
9797,3
9798,4
9799,3
9800,5
9801,6
9802,3
9803,4
9804,5
9805,5
9806,1
9807,1
9808,1
9809,2
9811,1
9812,3
9813,5
9814,1
9815,6
9816,1
9817,1
9818,2
9819,3
9820,1
9821,3
9822,2
9824,1
9825,2
9826,5
9827,6
9828,4
9829,3
9830,7
9831,3
9832,10
9833,7
9834,3
9835,3
9836,2
9837,2
9838,2
9839,1
9840,5
9841,4
9842,7
9843,3
9845,5
9846,6
9847,2
9848,4
9849,4
9850,3
9851,5
9852,2
9853,6
9854,4
9856,1
9857,3
9858,6
9859,3
9860,1
9861,8
9862,3
9863,4
9864,4
9865,3
9866,4
9867,3
9868,2
9869,2
9870,5
9871,4
9872,1
9873,4
9874,3
9875,6
9876,1
9877,2
9878,2
9879,3
9880,2
9881,1
9882,2
9883,4
9884,1
9885,1
9886,3
9887,2
9888,1
9889,3
9890,1
9891,2
9892,1
9893,4
9894,2
9895,1
9896,2
9897,2
9898,2
9899,1
9900,1
9901,3
9902,2
9904,5
9905,2
9907,1
9908,1
9910,1
9911,2
9912,2
9913,6
9914,7
9915,5
9916,4
9917,2
9918,6
9919,5
9920,2
9921,4
9922,3
9923,4
9924,3
9925,3
9926,1
9927,1
9928,7
9929,3
9930,2
9931,3
9932,1
9933,9
9934,1
9935,3
9936,3
9937,1
9938,4
9941,5
9942,1
9943,2
9944,1
9945,2
9946,3
9947,3
9948,2
9949,6
9952,4
9953,4
9954,4
9955,3
9957,3
9958,2
9959,5
9960,4
9961,3
9962,2
9963,2
9964,7
9965,1
9966,4
9967,2
9968,5
9969,4
9970,5
9971,8
9972,7
9973,5
9974,6
9975,1
9976,2
9977,5
9978,1
9979,10
9980,6
9981,2
9982,1
9983,3
9984,4
9985,5
9986,1
9987,4
9988,2
9989,3
9990,3
9991,3
9992,3
9993,3
9994,5
9995,4
9996,3
9997,2
9998,2
9999,3
10000,1
10001,3
10002,2
10003,1
10004,3
10005,2
10006,2
10007,4
10008,2
10009,3
10010,2
10011,3
10012,1
10013,2
10014,3
10015,6
10016,4
10017,2
10018,2
10019,1
10020,1
10023,2
10024,2
10025,2
10026,2
10027,3
10028,2
10029,7
10030,2
10031,3
10032,7
10033,2
10034,6
10035,2
10036,5
10037,2
10038,2
10039,6
10040,5
10041,5
10042,2
10043,5
10044,6
10045,6
10046,5
10047,5
10048,1
10049,4
10051,3
10052,2
10053,3
10054,2
10057,3
10058,2
10059,1
10060,1
10061,5
10063,2
10064,1
10065,2
10066,5
10067,2
10068,3
10069,2
10070,5
10071,1
10073,2
10075,7
10076,2
10078,1
10079,4
10080,1
10081,4
10083,3
10084,2
10086,1
10088,4
10091,2
10093,1
10095,3
10096,4
10097,3
10099,1
10100,2
10102,2
10104,2
10106,3
10107,2
10108,2
10109,2
10110,1
10111,2
10112,2
10113,1
10115,2
10116,1
10117,1
10118,5
10119,1
10120,4
10121,1
10122,2
10123,2
10124,2
10125,3
10127,3
10128,2
10129,4
10130,1
10131,3
10132,1
10133,3
10134,3
10135,2
10136,3
10137,2
10138,2
10139,2
10142,1
10143,4
10144,1
10145,3
10146,1
10147,2
10149,1
10150,3
10151,2
10152,2
10154,2
10155,1
10156,2
10157,1
10158,2
10159,3
10160,2
10161,2
10162,1
10163,1
10164,2
10166,2
10168,1
10169,5
10170,4
10171,7
10173,3
10174,2
10176,4
10177,2
10178,4
10179,4
10180,6
10181,1
10182,2
10183,1
10184,1
10185,2
10186,2
10187,2
10188,2
10189,1
10190,1
10191,5
10192,4
10193,2
10195,2
10197,3
10198,6
10199,1
10200,1
10201,3
10202,1
10203,4
10204,1
10205,1
10206,2
10207,4
10208,1
10209,1
10210,3
10212,1
10214,3
10216,2
10217,4
10218,2
10219,1
10220,4
10221,2
10223,2
10224,4
10225,4
10226,1
10227,3
10228,1
10229,1
10230,5
10231,4
10232,3
10233,6
10234,1
10236,1
10237,1
10238,4
10239,2
10240,2
10241,1
10242,1
10243,4
10244,1
10245,3
10246,5
10247,8
10248,1
10249,2
10250,5
10251,8
10252,4
10253,2
10254,1
10255,7
10256,3
10257,3
10258,4
10259,3
10260,5
10261,2
10262,2
10263,3
10264,3
10265,2
10266,4
10267,4
10268,3
10269,6
10270,5
10272,3
10273,4
10274,3
10275,3
10276,4
10277,4
10278,1
10279,1
10280,2
10281,2
10282,6
10283,2
10284,2
10285,3
10286,3
10287,6
10289,5
10290,3
10291,4
10292,2
10293,5
10294,2
10295,1
10296,2
10298,2
10299,4
10300,5
10301,1
10302,4
10303,2
10304,3
10305,2
10306,1
10308,3
10310,3
10311,5
10312,5
10313,4
10314,2
10315,3
10316,1
10317,5
10319,5
10320,3
10322,9
10324,3
10325,2
10326,4
10327,3
10328,1
10329,3
10330,7
10331,4
10332,5
10333,9
10334,1
10335,4
10336,2
10337,3
10339,1
10340,4
10341,2
10342,8
10343,3
10344,1
10345,3
10346,3
10347,3
10348,3
10349,6
10350,1
10352,3
10353,4
10354,2
10355,3
10356,3
10357,5
10358,11
10359,5
10360,6
10361,1
10362,4
10363,9
10364,2
10365,3
10366,2
10367,3
10368,3
10369,3
10370,2
10371,1
10372,1
10373,5
10374,2
10375,3
10376,4
10377,4
10378,2
10379,4
10381,1
10382,7
10383,11
10384,1
10385,10
10386,7
10387,7
10388,15
10389,8
10390,12
10391,4
10392,11
10393,10
10394,8
10395,9
10396,11
10397,4
10398,5
10399,6
10400,7
10401,5
10402,4
10404,5
10405,1
10406,4
10407,1
10408,2
10409,4
10410,3
10411,2
10412,2
10413,1
10414,1
10415,1
10416,3
10417,2
10418,4
10419,3
10420,1
10421,2
10423,1
10424,1
10425,1
10426,1
10427,2
10428,2
10429,2
10430,4
10431,5
10432,3
10434,2
10435,5
10436,2
10437,1
10438,1
10439,2
10440,2
10441,3
10442,4
10443,2
10444,5
10445,2
10446,1
10447,6
10448,3
10449,5
10450,3
10451,7
10452,6
10453,1
10454,2
10455,2
10456,1
10457,4
10458,3
10459,3
10460,2
10461,2
10462,6
10463,2
10464,3
10465,3
10467,2
10468,2
10469,3
10470,1
10471,4
10472,4
10473,4
10474,2
10476,2
10478,5
10479,3
10480,1
10481,3
10482,1
10483,2
10484,2
10485,1
10486,3
10487,2
10488,4
10489,6
10490,3
10491,2
10492,7
10493,2
10494,2
10495,2
10496,1
10497,3
10498,2
10499,2
10500,4
10501,5
10502,6
10503,4
10504,3
10505,6
10506,4
10507,4
10508,3
10509,5
10510,4
10511,1
10512,2
10514,5
10515,1
10516,4
10517,1
10518,3
10519,10
10520,4
10521,5
10522,4
10523,2
10524,4
10525,2
10526,3
10527,3
10528,5
10529,1
10530,2
10531,1
10532,3
10533,1
10534,2
10535,3
10536,3
10537,4
10538,3
10539,2
10540,4
10541,5
10542,5
10543,3
10544,2
10545,5
10546,6
10547,3
10548,2
10549,6
10550,6
10551,2
10552,4
10553,6
10554,2
10556,1
10557,3
10558,9
10559,5
10560,5
10561,2
10562,6
10563,1
10564,1
10565,5
10566,2
10567,3
10568,2
10569,2
10570,5
10571,3
10572,2
10573,2
10574,8
10576,4
10577,7
10578,6
10579,2
10580,1
10581,1
10582,2
10583,3
10584,3
10585,1
10586,2
10587,2
10588,2
10589,3
10590,2
10591,3
10592,6
10593,2
10595,1
10597,3
10598,5
10599,2
10600,1
10602,4
10603,1
10604,1
10605,2
10606,2
10607,1
10608,1
10609,3
10611,2
10612,3
10613,1
10614,2
10615,1
10616,1
10617,3
10618,2
10619,2
10620,2
10621,3
10622,2
10623,1
10624,5
10625,7
10626,6
10627,10
10628,9
10629,6
10630,5
10631,9
10632,7
10633,8
10634,8
10635,3
10636,2
10637,3
10638,5
10639,5
10640,4
10641,4
10642,3
10643,2
10645,1
10646,1
10647,1
10648,1
10649,8
10650,4
10651,5
10652,4
10653,1
10654,2
10655,3
10657,4
10658,2
10659,3
10660,3
10661,2
10662,5
10663,4
10664,2
10665,2
10666,2
10667,6
10668,4
10669,6
10670,4
10671,1
10672,2
10673,3
10674,4
10675,4
10676,3
10677,5
10678,6
10679,13
10680,1
10681,6
10682,1
10683,5
10684,6
10685,2
10686,2
10687,4
10688,2
10689,9
10690,3
10691,4
10692,1
10693,2
10694,6
10695,4
10696,6
10697,5
10698,3
10699,2
10700,2
10701,1
10702,4
10703,2
10704,2
10705,3
10708,1
10709,4
10710,7
10711,6
10713,4
10715,4
10716,3
10717,4
10719,3
10720,2
10721,2
10722,4
10723,2
10724,2
10725,2
10726,2
10727,2
10728,1
10729,1
10730,3
10731,2
10732,2
10734,7
10735,5
10736,6
10737,7
10738,9
10739,5
10740,3
10741,7
10742,3
10743,7
10744,5
10745,7
10746,8
10747,2
10748,2
10749,2
10750,3
10751,5
10752,3
10753,2
10754,2
10755,3
10756,1
10757,1
10758,2
10759,2
10760,1
10761,1
10762,5
10763,3
10764,7
10765,7
10766,6
10767,7
10768,9
10769,10
10770,10
10771,9
10772,6
10773,7
10774,9
10775,5
10776,10
10777,9
10778,7
10779,9
10780,4
10781,3
10782,3
10783,5
10784,4
10785,8
10786,8
10787,4
10788,4
10789,6
10790,5
10791,7
10792,6
10793,4
10794,3
10795,5
10796,3
10797,6
10798,2
10799,2
10800,4
10801,8
10802,2
10804,3
10805,4
10806,4
10807,15
10808,8
10809,16
10810,13
10811,20
10812,2
10813,17
10814,14
10815,1
10816,15
10817,16
10818,12
10820,15
10821,7
10822,12
10823,9
10824,8
10825,8
10826,7
10827,8
10828,9
10829,10
10830,11
10831,2
